  step 731300 | loss 0.0801 | kl 0.0299 | val_kl 0.0375 | clus 0.3219 | sep 0.3742 | mse(diag) 0.2179 | eff_K 2000/2000 | dying 33
  step 731400 | loss 0.0789 | kl 0.0274 | val_kl 0.0356 | clus 0.3281 | sep 0.3725 | mse(diag) 0.2246 | eff_K 2000/2000 | dying 40
  step 731500 | loss 0.0796 | kl 0.0279 | val_kl 0.0366 | clus 0.3223 | sep 0.3718 | mse(diag) 0.2278 | eff_K 2000/2000 | dying 39
  step 731600 | loss 0.0836 | kl 0.0297 | val_kl 0.0365 | clus 0.3262 | sep 0.3717 | mse(diag) 0.2407 | eff_K 2000/2000 | dying 54
  step 731700 | loss 0.0772 | kl 0.0259 | val_kl 0.0371 | clus 0.3147 | sep 0.3722 | mse(diag) 0.2270 | eff_K 2000/2000 | dying 47
  step 731800 | loss 0.0745 | kl 0.0251 | val_kl 0.0363 | clus 0.3118 | sep 0.3754 | mse(diag) 0.2157 | eff_K 2000/2000 | dying 44
  step 731900 | loss 0.0802 | kl 0.0290 | val_kl 0.0363 | clus 0.3262 | sep 0.3721 | mse(diag) 0.2231 | eff_K 2000/2000 | dying 46
  step 732000 | loss 0.0771 | kl 0.0271 | val_kl 0.0375 | clus 0.3239 | sep 0.3779 | mse(diag) 0.2155 | eff_K 2000/2000 | dying 46
  [reinit] step 732000: 178 dead clusters
  step 732100 | loss 0.0789 | kl 0.0280 | val_kl 0.0384 | clus 0.3290 | sep 0.3761 | mse(diag) 0.2202 | eff_K 2000/2000 | dying 37
  step 732200 | loss 0.0783 | kl 0.0279 | val_kl 0.0374 | clus 0.3231 | sep 0.3747 | mse(diag) 0.2187 | eff_K 2000/2000 | dying 51
  step 732300 | loss 0.0749 | kl 0.0242 | val_kl 0.0365 | clus 0.3176 | sep 0.3776 | mse(diag) 0.2222 | eff_K 2000/2000 | dying 48
  step 732400 | loss 0.0769 | kl 0.0254 | val_kl 0.0370 | clus 0.3301 | sep 0.3774 | mse(diag) 0.2237 | eff_K 2000/2000 | dying 49
  step 732500 | loss 0.0755 | kl 0.0231 | val_kl 0.0361 | clus 0.3271 | sep 0.3695 | mse(diag) 0.2309 | eff_K 2000/2000 | dying 57
  step 732600 | loss 0.0895 | kl 0.0371 | val_kl 0.0370 | clus 0.3253 | sep 0.3702 | mse(diag) 0.2311 | eff_K 2000/2000 | dying 57
  step 732700 | loss 0.0738 | kl 0.0228 | val_kl 0.0368 | clus 0.3211 | sep 0.3722 | mse(diag) 0.2232 | eff_K 2000/2000 | dying 45
  step 732800 | loss 0.0817 | kl 0.0309 | val_kl 0.0371 | clus 0.3096 | sep 0.3730 | mse(diag) 0.2256 | eff_K 2000/2000 | dying 57
  step 732900 | loss 0.0805 | kl 0.0297 | val_kl 0.0395 | clus 0.3121 | sep 0.3702 | mse(diag) 0.2250 | eff_K 2000/2000 | dying 51
  step 733000 | loss 0.0761 | kl 0.0247 | val_kl 0.0369 | clus 0.3238 | sep 0.3758 | mse(diag) 0.2253 | eff_K 2000/2000 | dying 55
  [reinit] step 733000: 183 dead clusters
